﻿Timestamp,Host,PURL,Target,"SuDoc Number",Title,Author,Year,"Pattern note"
"2019-11-11 17:31:11",240.umw.dynamic.apogeeetelecom.com,/GPO/gpo110057,https://permanent.access.gpo.gov/gpo110057/Terror-Gone-Viral-2.0-10.1.18.pdf,"Y 4.H 75:T 27","Terror gone viral : overview of the 243 ISIS-linked incidents targeting the West : House Homeland Security Committee majority staff report, 2014-2018.","United States.Congress.House.Committee on Homeland Security.",2018,"UMW Network"
"2019-11-11 18:32:12",umw.alma.exlibrisgroup.com,/GPO/gpo115058,https://permanent.access.gpo.gov/gpo115058/ChildMarriagestaffreport192019EMBARGOED.pdf,,,,,"Library Catalog"
"2019-11-11 19:00:00",241.umw.dynamic.apogeeetelecom.com,/GPO/gpo12178,http://permanent.access.gpo.gov/gpo12178/FS3_72.pdf,"HE 20.3182:C 33/3","Cell phones and cancer risk [electronic resource].",,2011,"UMW Network"
"2019-11-11 20:58:55",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo18589,http://permanent.access.gpo.gov/gpo18589/national-northern-border-counternarcotics-strategy.pdf,"PREX 26.2:N 81","National northern border counternarcotics strategy [electronic resource].","United States.Office of National Drug Control Policy.",2012,"Library Catalog"
"2019-11-11 20:58:57",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo18589,http://permanent.access.gpo.gov/gpo18589/national-northern-border-counternarcotics-strategy.pdf,"PREX 26.2:N 81","National northern border counternarcotics strategy [electronic resource].","United States.Office of National Drug Control Policy.",2012,"Library Catalog"
"2019-11-11 22:33:41",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo92286,https://permanent.access.gpo.gov/gpo92286/105-27-2440-1-10-20161109.pdf,,,,,"Library Catalog"
"2019-11-12 00:10:07",236.umw.dynamic.apogeeetelecom.com,/GPO/gpo30472,http://www.gao.gov/assets/600/593106.pdf,"GA 1.13:GAO-12-899","Commercial space launches [electronic resource] : FAA should update how it assesses federal liability risk : report to congressional committees.","United States.Government Accountability Office.",2012,"UMW Network"
"2019-11-12 00:11:24",236.umw.dynamic.apogeeetelecom.com,/GPO/LPS76413,http://www.gpo.gov/fdsys/pkg/GAOREPORTS-GAO-07-16/pdf/GAOREPORTS-GAO-07-16.pdf,"GA 1.13:GAO-07-16","Commercial space launches [electronic resource] : FAA needs continued planning and monitoring to oversee the safety of the emerging space tourism industry : report to the Ranking Democratic Member, Committee on Transportation and Infrastructure, House of Representatives.","United States.Government Accountability Office.",2006,"UMW Network"
"2019-11-12 00:11:42",236.umw.dynamic.apogeeetelecom.com,/GPO/LPS123615,http://permanent.access.gpo.gov/lps123615/ig-02-028r.pdf,"NAS 1.114:02-028","Space launch requirements [electronic resource] : primary requirements for a 2nd generation reusable launch vehicles.","United States.National Aeronautics and Space Administration.Office of Inspector General.",2002,"UMW Network"
"2019-11-12 04:16:47",240.umw.dynamic.apogeeetelecom.com,/GPO/LPS15089,https://permanent.access.gpo.gov/lps15089/climatereport.pdf,"OP 1.2:2002000690","Climate change : assessing our actions /",,2000,"UMW Network"
"2019-11-12 15:28:34",192.65.245.23,/GPO/LPS1470,https://www.dvidshub.net/publication/516/engineer/page/1,"D 103.115:","Engineer (Fort Belvoir, Va. : Online)",,1971,"UMW Network"
"2019-11-12 18:35:04",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo93751,https://permanent.access.gpo.gov/gpo93751/PRB-DIB-003-18.pdf,,,,,"Library Catalog"
"2019-11-12 18:35:05",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo93751,https://permanent.access.gpo.gov/gpo93751/PRB-DIB-003-18.pdf,,,,,"Library Catalog"
"2019-11-12 21:47:14",240.umw.dynamic.apogeeetelecom.com,/GPO/gpo71661,http://permanent.access.gpo.gov/gpo71661/parkinsons-disease-brochure.pdf,"HE 20.3502:P 22/2/2014","Parkinson’s disease (Bethesda, Md.)",,2014,"UMW Network"
"2019-11-13 02:29:43",240.umw.dynamic.apogeeetelecom.com,/GPO/gpo30312,https://permanent.access.gpo.gov/gpo30312/Pakistan-ConnectingTheDots-Email(3).pdf,"Y 3.R 27:2/P 17","Connecting the dots [electronic resource] : education and religious discrimination in Pakistan : a study of public schools and madrassas /","Hosena, Ājahāra.",2011,"UMW Network"
"2019-11-13 17:31:39",192.65.245.80,/GPO/LPS23348,http://www.ncbi.nlm.nih.gov/pmc/journals/333/,"HE 20.30:","Public health reports (Washington, D.C. : 1974 : Online)",,1974,"UMW Network"
"2019-11-14 02:00:51",241.umw.dynamic.apogeeetelecom.com,/GPO/gpo699,http://permanent.access.gpo.gov/gpo699/mj_legal.pdf,"PREX 26.2:M 33/6","Marijuana legalization [electronic resource] : a bad idea /",,2010,"UMW Network"
"2019-11-14 18:26:28",225.umw.dynamic.apogeeetelecom.com,/GPO/gpo24708,http://permanent.access.gpo.gov/gpo24708/Backgrounder_China_in_Latin_America.pdf,"Y 3.2:L 34","Backgrounder [electronic resource] : China in Latin America /","Koleski, Katherine.",2011,"UMW Network"
"2019-11-14 22:30:37",240.umw.dynamic.apogeeetelecom.com,/GPO/LPS110895,http://permanent.access.gpo.gov/lps110895/NCIeconomiccosts.pdf,"HE 20.3152:D 63/3","Economic costs of cancer health disparities [electronic resource] : summary of meeting proceedings /","Center to Reduce Cancer Health Disparities (U.S.)",2007,"UMW Network"
"2019-11-15 03:00:08",225.umw.dynamic.apogeeetelecom.com,/GPO/LPS4549,http://purl.fdlp.gov/history/GPO/LPS4549,,,,,"UMW Network"
"2019-11-16 17:52:50",192.65.245.80,/GPO/LPS75138,http://bjs.gov/content/pub/pdf/mhppji.pdf,"J 29.13:M 52/3","Mental health problems of prison and jail inmates [electronic resource] /","James, Doris J.",2006,"UMW Network"
"2019-11-16 18:41:58",192.65.245.80,/GPO/LPS75138,http://bjs.gov/content/pub/pdf/mhppji.pdf,"J 29.13:M 52/3","Mental health problems of prison and jail inmates [electronic resource] /","James, Doris J.",2006,"UMW Network"
"2019-11-17 22:18:19",227.umw.dynamic.apogeeetelecom.com,/GPO/LPS118049,http://permanent.access.gpo.gov/LPS118049/LPS118049/www.higheredcenter.org/files/product/methods.pdf,"ED 1.2:AL 1/4","Methods for assessing college student use of alcohol and other drugs [electronic resource] /","De Jong, William.",2008,"UMW Network"
"2019-11-18 00:49:38",241.umw.dynamic.apogeeetelecom.com,/GPO/FDLP1873,http://www.gpo.gov/fdsys/pkg/CHRG-111hhrg49783/pdf/CHRG-111hhrg49783.pdf,"Y 4.J 89/1:111-27","Unfairness in federal cocaine sentencing [electronic resource] : is it time to crack the 100 to 1 disparity? : hearing before the Subcommittee on Crime, Terrorism, and Homeland Security of the Committee on the Judiciary, House of Representatives, One Hundred Eleventh Congress, first session, on H.R. 1459, H.R. 1466, H.R. 265, H.R. 2178, and H.R. 18, May 21, 2009.","United States.Congress.House.Committee on the Judiciary.Subcommittee on Crime, Terrorism, and Hom",2009,"UMW Network"
"2019-11-18 06:06:03",241.umw.dynamic.apogeeetelecom.com,/GPO/gpo61839,http://www.gpo.gov/fdsys/pkg/CHRG-113shrg96245/pdf/CHRG-113shrg96245.pdf,"Y 4.C 73/7:S.HRG.113-725","Addressing domestic violence in professional sports : hearing before the Committee on Commerce, Science, and Transportation, United States Senate, One Hundred Thirteenth Congress, second session, December 2, 2014.","United States.Congress.Senate.Committee on Commerce, Science, and Transportation,",2015,"UMW Network"
"2019-11-18 17:25:34",241.umw.dynamic.apogeeetelecom.com,/GPO/gpo33972,http://www.gpo.gov/fdsys/pkg/CHRG-111hhrg76022/pdf/CHRG-111hhrg76022.pdf,"Y 4.C 73/8:111-110","Smokeless tobacco : impact on the health of our nation’s youth and use in major league baseball : hearing before the Subcommittee on Health of the Committee on Energy and Commerce, House of Representatives, One Hundred Eleventh Congress, second session, April 14, 2010.","United States.Congress.House.Committee on Energy and Commerce.Subcommittee on Health",2012,"UMW Network"
"2019-11-18 17:34:47",192.65.245.89,/GPO/LPS118522,http://www.gpo.gov/fdsys/pkg/CHRG-111shrg51790/pdf/CHRG-111shrg51790.pdf,"Y 4.G 74/9:S.HRG.111-184","From strategy to implementation [electronic resource] : strengthening U.S.-Pakistan relations : hearing before the Federal Financial Management, Government Information, Federal Services, and International Security Subcommittee of the Committee on Homeland Security and Governmental Affairs, United States Senate of the One Hundred Eleventh Congress, first session, July 7, 2009.","United States.Congress.Senate.Committee on Homeland Security and Governmental Affairs.Subcommitte",2009,"UMW Network"
"2019-11-18 18:12:03",240.umw.dynamic.apogeeetelecom.com,/GPO/gpo74479,http://permanent.access.gpo.gov/gpo74479/CardiovascularDisease.pdf,"VA 1.2:C 17/4","VA research on cardiovascular disease.",,2016,"UMW Network"
"2019-11-18 18:36:54",241.umw.dynamic.apogeeetelecom.com,/GPO/gpo33972,http://www.gpo.gov/fdsys/pkg/CHRG-111hhrg76022/pdf/CHRG-111hhrg76022.pdf,"Y 4.C 73/8:111-110","Smokeless tobacco : impact on the health of our nation’s youth and use in major league baseball : hearing before the Subcommittee on Health of the Committee on Energy and Commerce, House of Representatives, One Hundred Eleventh Congress, second session, April 14, 2010.","United States.Congress.House.Committee on Energy and Commerce.Subcommittee on Health",2012,"UMW Network"
"2019-11-18 23:44:42",240.umw.dynamic.apogeeetelecom.com,/GPO/gpo23931,http://permanent.access.gpo.gov/gpo23931/234205.pdf,"J 32.10:B 87","Bullying in schools [electronic resource] : an overview /","Seeley, Ken.",2011,"UMW Network"
"2019-11-19 01:06:44",241.umw.dynamic.apogeeetelecom.com,/GPO/LPS82847,http://permanent.access.gpo.gov/lps82847/07-0506-hbr.pdf,"Y 3.N 21/29:2 H 34","The health benefits of volunteering : a review of recent research.",,2007,"UMW Network"
"2019-11-19 01:55:12",241.umw.dynamic.apogeeetelecom.com,/GPO/gpo20517,http://www.gpo.gov/fdsys/pkg/CHRG-112hhrg71621/pdf/CHRG-112hhrg71621.pdf,"Y 4.F 76/1:112-114","Promoting global Internet freedom [electronic resource] : hearing before the Subcommittee on Africa, Global Health, and Human Rights of the Committee on Foreign Affairs, House of Representatives, One Hundred Twelfth Congress, first session, December 8, 2011.","United States.Congress.House.Committee on Foreign Affairs.Subcommittee on Africa, Global Health,",2011,"UMW Network"
"2019-11-19 05:14:31",241.umw.dynamic.apogeeetelecom.com,/GPO/LPS82847,http://permanent.access.gpo.gov/lps82847/07-0506-hbr.pdf,"Y 3.N 21/29:2 H 34","The health benefits of volunteering : a review of recent research.",,2007,"UMW Network"
"2019-11-19 15:36:32",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo126058,https://www.govinfo.gov/app/search/%7B%22query%22%3A%22ilsid%3A001106877%22%2C%22offset%22%3A0%7D,,,,,"Library Catalog"
"2019-11-19 15:49:33",192.65.245.89,/GPO/gpo39466,https://permanent.access.gpo.gov/gpo39466/Archive/index.htm,"I 29.9/2:D 34/","A visitor’s guide to Death Valley National Park.","Death Valley National Park (Agency : U.S.),",19uu,"UMW Network"
"2019-11-19 15:49:44",192.65.245.89,/GPO/gpo65500,http://www.nps.gov/deva/learn/news/newspaper.htm,"I 29.9/2:D 34/","A visitor’s guide to Death Valley National Park.","Death Valley National Park (Agency : U.S.),",19uu,"UMW Network"
"2019-11-20 04:45:29",240.umw.dynamic.apogeeetelecom.com,/GPO/gpo41693,http://permanent.access.gpo.gov/gpo41693/UCM249320-508ed.pdf,"HE 20.4002:M 52/5","Menthol cigarettes : no disproportionate impact on public health /",,2011,"UMW Network"
"2019-11-20 15:47:47",192.65.245.89,/GPO/LPS76447,https://www.govinfo.gov/app/collection/crecb,"X 1.1:","Congressional record.","United States.Congress,",1873,"UMW Network"
"2019-11-20 16:20:46",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo58668,http://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94308/pdf/CHRG-114hhrg94308.pdf,"Y 4.F 76/1:114-25","Poaching and terrorism: a national security challenge : hearing before the Subcommittee on Terrorism, Nonproliferation, and Trade of the Committee on Foreign Affairs, House of Representatives, One Hundred Fourteenth Congress, first session, April 22, 2015.","United States.Congress.House.Committee on Foreign Affairs.Subcommittee on Terrorism, Nonprolifera",2015,"Library Catalog"
"2019-11-20 16:23:47",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo32786,http://www.gpo.gov/fdsys/pkg/CHRG-112shrg76689/pdf/CHRG-112shrg76689.pdf,"Y 4.F 76/2:S.HRG.112-602","Ivory and insecurity : the global implications of poaching in Africa : hearing before the Committee on Foreign Relations, United States Senate, One Hundred Twelfth Congress, second session, May 24, 2012.","United States.Congress.Senate.Committee on Foreign Relations",2012,"Library Catalog"
"2019-11-20 16:29:06",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo50393,http://permanent.access.gpo.gov/gpo50393/AfricaBriefFinal-28.pdf,"D 5.425:28","Wildlife poaching : Africa’s surging trafficking threat /","Anderson, Bradley,",2014,"Library Catalog"
"2019-11-20 16:29:25",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo50393,http://permanent.access.gpo.gov/gpo50393/AfricaBriefFinal-28.pdf,"D 5.425:28","Wildlife poaching : Africa’s surging trafficking threat /","Anderson, Bradley,",2014,"Library Catalog"
"2019-11-20 16:30:26",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo50393,http://permanent.access.gpo.gov/gpo50393/AfricaBriefFinal-28.pdf,"D 5.425:28","Wildlife poaching : Africa’s surging trafficking threat /","Anderson, Bradley,",2014,"Library Catalog"
"2019-11-20 16:47:03",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo32786,http://www.gpo.gov/fdsys/pkg/CHRG-112shrg76689/pdf/CHRG-112shrg76689.pdf,"Y 4.F 76/2:S.HRG.112-602","Ivory and insecurity : the global implications of poaching in Africa : hearing before the Committee on Foreign Relations, United States Senate, One Hundred Twelfth Congress, second session, May 24, 2012.","United States.Congress.Senate.Committee on Foreign Relations",2012,"Library Catalog"
"2019-11-20 17:00:33",225.umw.dynamic.apogeeetelecom.com,/GPO/gpo46157,http://permanent.access.gpo.gov/gpo46157/44995-MinimumWage.pdf,"Y 10.2:M 66","The effects of a minimum-wage increase on employment and family income.",,2014,"UMW Network"
"2019-11-20 17:00:45",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo32786,http://www.gpo.gov/fdsys/pkg/CHRG-112shrg76689/pdf/CHRG-112shrg76689.pdf,"Y 4.F 76/2:S.HRG.112-602","Ivory and insecurity : the global implications of poaching in Africa : hearing before the Committee on Foreign Relations, United States Senate, One Hundred Twelfth Congress, second session, May 24, 2012.","United States.Congress.Senate.Committee on Foreign Relations",2012,"Library Catalog"
"2019-11-20 17:00:46",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo32786,http://www.gpo.gov/fdsys/pkg/CHRG-112shrg76689/pdf/CHRG-112shrg76689.pdf,"Y 4.F 76/2:S.HRG.112-602","Ivory and insecurity : the global implications of poaching in Africa : hearing before the Committee on Foreign Relations, United States Senate, One Hundred Twelfth Congress, second session, May 24, 2012.","United States.Congress.Senate.Committee on Foreign Relations",2012,"Library Catalog"
"2019-11-20 17:01:47",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo58668,http://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94308/pdf/CHRG-114hhrg94308.pdf,"Y 4.F 76/1:114-25","Poaching and terrorism: a national security challenge : hearing before the Subcommittee on Terrorism, Nonproliferation, and Trade of the Committee on Foreign Affairs, House of Representatives, One Hundred Fourteenth Congress, first session, April 22, 2015.","United States.Congress.House.Committee on Foreign Affairs.Subcommittee on Terrorism, Nonprolifera",2015,"Library Catalog"
"2019-11-20 17:01:48",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo58668,http://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94308/pdf/CHRG-114hhrg94308.pdf,"Y 4.F 76/1:114-25","Poaching and terrorism: a national security challenge : hearing before the Subcommittee on Terrorism, Nonproliferation, and Trade of the Committee on Foreign Affairs, House of Representatives, One Hundred Fourteenth Congress, first session, April 22, 2015.","United States.Congress.House.Committee on Foreign Affairs.Subcommittee on Terrorism, Nonprolifera",2015,"Library Catalog"
"2019-11-20 17:05:43",umw-primo.hosted.exlibrisgroup.com,/GPO/LPS96939,http://www.gpo.gov/fdsys/pkg/CHRG-110hhrg41050/pdf/CHRG-110hhrg41050.pdf,"Y 4.R 31/3:110-62","Poaching American security : impacts of illegal wildlife trade : hearing before the Committee on Natural Resources, U.S. House of Representatives, One Hundred Tenth Congress, second session, Wednesday, March 5, 2008.","United States.Congress.House.Committee on Natural Resources.",2008,"Library Catalog"
